item,age_PC1,age_PC2,age_PC3,n_known_age,age_mode,prop_mode,n_mode,0_6,07_17,18_30,31_50,51_65,66_80,81+,no age,image,multiple,word_czech,word_english,grammatical_gender,animacy,language,version,pos,item_ID,source
zásadový,-2.0143205441777714,-0.2960018530638263,-0.08703159481667713,34,no age,0.2647058823529412,1,0,0.004901960784313725,0.11372549019607844,0.19705882352941176,0.24607843137254903,0.09901960784313725,0.07450980392156863,0.2647058823529412,NA,NA,zásadový,principled,m,NA,cz,words,adjective,word_2578,sociolex
zástupce,-1.2103314609438465,-2.701659329953048,-0.5210317566228918,43,31-50,0.5387596899224807,1,0,0,0.12403100775193798,0.5387596899224807,0.15503875968992248,0.01937984496124031,0,0.16279069767441862,NA,NA,zástupce,representative (male),m,a,cz,words,noun,word_2585,sociolex
zástupkyně,-2.2046626360681976,-2.8145655296785517,-0.1695240862741585,55,31-50,0.5030303030303029,1,0,0.0030303030303030303,0.06363636363636363,0.5030303030303029,0.31212121212121213,0.024242424242424242,0.0030303030303030303,0.09090909090909091,NA,NA,zástupkyně,representative (female),f,a,cz,words,noun,word_2586,sociolex
zástěra,-1.7879146089966815,0.0736524537057744,-0.3096940031263352,76,no age,0.3157894736842105,1,0.006265664160401002,0.008458646616541353,0.09025689223057645,0.23170426065162905,0.13959899749373436,0.15494987468671678,0.05297619047619049,0.3157894736842105,PICTURE_476,1,zástěra,apron,f,i,cz,words,noun,image_275,multipic
závislá,1.1182523520455923,-0.5814698229356585,0.14012343778306177,33,18-30,0.32287157287157287,1,0.03246753246753246,0.13095238095238093,0.32287157287157287,0.17135642135642137,0.03499278499278499,0.017316017316017316,0.017316017316017316,0.2727272727272727,NA,NA,závislá,addicted,f,NA,cz,words,adjective,word_2588,sociolex
závislý,0.9867546247061937,0.11772382249692881,0.8271766419289466,49,18-30,0.32351797862001946,1,0.1010689990281827,0.13236151603498542,0.32351797862001946,0.08882410106899905,0.06841593780369291,0.020796890184645284,0.060932944606414,0.20408163265306123,NA,NA,závislý,addicted,m,NA,cz,words,adjective,word_2589,sociolex
závistivá,0.5442279024311735,0.05398671558932913,-0.46409194341763105,36,no age,0.3611111111111111,1,0.009523809523809525,0.18776455026455025,0.15535714285714286,0.14146825396825397,0.10443121693121693,0.027116402116402115,0.013227513227513227,0.3611111111111111,NA,NA,závistivá,envious,f,NA,cz,words,adjective,word_2590,sociolex
závistivý,0.7261537983143357,0.23329965253907603,-0.2604893543749322,37,no age,0.35135135135135137,1,0.010617760617760617,0.2151222651222651,0.1597168597168597,0.12818532818532816,0.08314028314028314,0.03584298584298584,0.016023166023166023,0.35135135135135137,NA,NA,závistivý,envious,m,NA,cz,words,adjective,word_2591,sociolex
závěs,-2.129786790038799,-0.7861733510823313,-0.1529053632065472,39,51-65,0.3162393162393163,1,0,0.029914529914529916,0.07692307692307693,0.22649572649572647,0.3162393162393163,0.07692307692307693,0.04273504273504273,0.23076923076923078,PICTURE_418,1,závěs,curtain,m,i,cz,words,noun,image_235,multipic
zírat,0.7907336879785172,0.7025396129161972,-0.7149440310832608,33,no age,0.3939393939393939,1,0.09624819624819625,0.15685425685425683,0.12503607503607506,0.11998556998556999,0.05937950937950937,0.03816738816738817,0.01038961038961039,0.3939393939393939,NA,NA,zírat,to stare,NA,NA,cz,words,verb,word_2631,sociolex
získat,0.8232954908097415,-0.4624930513114932,-0.9797194825491204,32,no age,0.40625,1,0.012276785714285714,0.09144345238095239,0.24248511904761905,0.19561011904761905,0.036755952380952375,0.010714285714285714,0.004464285714285714,0.40625,NA,NA,získat,to gain,NA,NA,cz,words,verb,word_2632,sociolex
zúčastnit se,1.3949294835158208,0.43828917601062095,-0.9877302620368208,33,no age,0.45454545454545453,1,0.06060606060606061,0.12222222222222222,0.25353535353535356,0.07171717171717172,0.023737373737373738,0.013636363636363637,0,0.45454545454545453,NA,NA,zúčastnit se,to participate,NA,NA,cz,words,verb,word_2691,sociolex
zůstávat,-2.0814817357253066,1.2954457397011758,1.0358769846661906,36,no age,0.2222222222222222,1,0.030357142857142853,0.05257936507936508,0.09193121693121692,0.13915343915343914,0.1113756613756614,0.19702380952380952,0.15535714285714286,0.2222222222222222,NA,NA,zůstávat,to stay,NA,NA,cz,words,verb,word_2694,sociolex
Ústí nad Labem,-0.9969180932060536,0.6037840207708567,-1.451723136704782,31,no age,0.4838709677419355,1,0.009216589861751152,0.009216589861751152,0.057603686635944694,0.20814132104454686,0.07373271889400922,0.07373271889400922,0.08448540706605223,0.4838709677419355,NA,NA,Ústí nad Labem,Ústí nad Labem,m,i,cz,words,noun,word_2330,sociolex
úraz,0.839277314834356,1.8210691743706777,0.9616378673372816,51,07-17,0.28426704014939314,1,0.14864612511671335,0.28426704014939314,0.07021475256769374,0.07675070028011204,0.017927170868347338,0.0908029878618114,0.07609710550887021,0.23529411764705882,NA,NA,úraz,injury,m,i,cz,words,noun,word_2318,sociolex
úsečka,2.314664719756137,1.2455618791302268,-0.35427250549967004,30,07-17,0.4388888888888889,1,0,0.4388888888888889,0.07222222222222222,0.05555555555555555,0,0,0,0.43333333333333335,NA,NA,úsečka,line,f,i,cz,words,noun,word_2325,sociolex
úsměv,1.0899599942843146,1.4017976528842577,0.32233738733724515,33,no age,0.2727272727272727,1,0.22287157287157291,0.14206349206349203,0.17741702741702745,0.05014430014430014,0.03751803751803751,0.05367965367965367,0.04357864357864357,0.2727272727272727,NA,NA,úsměv,smile,m,i,cz,words,noun,word_2326,sociolex
ústa,0.7955483267349328,1.0640204670654987,-1.0439322308488195,71,no age,0.4788732394366197,1,0.07444668008048291,0.09604292421193832,0.19111334674714955,0.04322602280348759,0.043226022803487585,0.02914151576123407,0.04393024815560026,0.4788732394366197,PICTURE_091,1,ústa,mouth,!,i,cz,words,noun,image_495,multipic
úzkost,1.84498856801411,-0.19932185323461646,1.6769376835020842,29,18-30,0.3480295566502463,1,0.0049261083743842365,0.32963875205254517,0.3480295566502463,0.08078817733990148,0.046305418719211816,0.026190476190476188,0.026190476190476188,0.13793103448275862,NA,NA,úzkost,anxiety,f,i,cz,words,noun,word_2347,sociolex
úzkostná,0.8620523923894569,-0.38785946188103115,0.95657049028383,46,18-30,0.30326086956521736,1,0,0.21268115942028984,0.30326086956521736,0.1293478260869565,0.0858695652173913,0.03333333333333333,0.03985507246376811,0.1956521739130435,NA,NA,úzkostná,anxious,f,NA,cz,words,adjective,word_2348,sociolex
úzkostný,0.8892768682400621,-0.4069832443778334,1.3343614333217522,31,18-30,0.3804147465437789,1,0.004608294930875576,0.173963133640553,0.3804147465437789,0.1142857142857143,0.06052227342549923,0.03632872503840246,0.06858678955453149,0.16129032258064516,NA,NA,úzkostný,anxious,m,NA,cz,words,adjective,word_2349,sociolex
úzká,2.4465721862224745,1.2851900107034537,0.24102800036897554,31,no age,0.2903225806451613,1,0.22580645161290322,0.25268817204301075,0.2043010752688172,0.026881720430107524,0,0,0,0.2903225806451613,NA,NA,úzká,narrow,f,NA,cz,words,adjective,word_2346,sociolex
úzký,1.3407164955074107,1.227154118114935,-0.9220476941953263,35,no age,0.45714285714285713,1,0.10408163265306122,0.18503401360544217,0.13265306122448978,0.061224489795918366,0.01836734693877551,0.027891156462585033,0.013605442176870748,0.45714285714285713,NA,NA,úzký,narrow,m,NA,cz,words,adjective,word_2350,sociolex
účetní,-1.6870292763443662,-3.5322132515859543,0.010962426227618092,29,31-50,0.6379310344827587,1,0,0,0.10919540229885058,0.6379310344827587,0.2068965517241379,0.011494252873563218,0,0.034482758620689655,NA,NA,účetní,accountant,a,a,cz,words,noun,word_2287,sociolex
úřad,-1.8471553678498516,-1.5495015225402158,-0.29579379843684533,49,51-65,0.30952380952380953,1,0,0.003401360544217687,0.11904761904761904,0.29931972789115646,0.30952380952380953,0.02040816326530612,0.04421768707482994,0.20408163265306123,NA,NA,úřad,office,m,i,cz,words,noun,word_2317,sociolex
úřednice,-2.8111726458697226,-2.2633314189488707,0.427797856496833,35,51-65,0.43761904761904774,1,0,0,0.09714285714285716,0.33761904761904765,0.43761904761904774,0.0519047619047619,0.018571428571428572,0.05714285714285714,NA,NA,úřednice,office worker (female),f,a,cz,words,noun,word_2322,sociolex
úředník,-1.7890403779351671,-2.751930043555144,-0.5627407741662991,34,31-50,0.5196078431372548,1,0,0,0.06862745098039215,0.5196078431372548,0.25490196078431365,0.00980392156862745,0,0.14705882352941177,NA,NA,úředník,office worker (male),m,a,cz,words,noun,word_2323,sociolex
Čech,-1.0106481299935517,0.10352154038367793,-0.9847045170034766,33,no age,0.3939393939393939,1,0.02597402597402597,0.03102453102453102,0.09769119769119768,0.16587301587301587,0.18102453102453103,0.0598124098124098,0.04466089466089465,0.3939393939393939,NA,NA,Čech,Czech person (male),m,a,cz,words,noun,word_209,sociolex
Čechoslovačka,-2.076149233430593,1.1642919906276896,-0.008319937497286082,32,no age,0.34375,1,0.013392857142857142,0.013392857142857142,0.08370535714285714,0.09151785714285714,0.17485119047619047,0.15922619047619047,0.12016369047619048,0.34375,NA,NA,Čechoslovačka,Czechoslovakian person (female),f,a,cz,words,noun,word_210,sociolex
Čechoslovák,-2.6692248042113835,0.06201097038376002,0.835692238303763,30,51-65,0.24000000000000002,1,0,0.005555555555555555,0.09555555555555556,0.2122222222222222,0.24000000000000002,0.12333333333333334,0.15666666666666668,0.16666666666666666,NA,NA,Čechoslovák,Czechoslovakian person (male),m,a,cz,words,noun,word_211,sociolex
Čechy,-0.7449498074146426,0.6488296153076332,-0.8007895076587215,43,no age,0.3953488372093023,1,0.05980066445182724,0.041196013289036534,0.0954595791805094,0.14197120708748617,0.130343300110742,0.0644518272425249,0.07142857142857142,0.3953488372093023,NA,NA,Čechy,Bohemia,f,i,cz,words,noun,word_212,sociolex
Česko,-0.8398159540188853,-0.07350392052678521,-0.9380801068387551,37,no age,0.3783783783783784,1,0.02702702702702702,0.02702702702702702,0.10135135135135134,0.23648648648648649,0.11486486486486487,0.0608108108108108,0.05405405405405404,0.3783783783783784,NA,NA,Česko,Czech Republic,n,i,cz,words,noun,word_237,sociolex
Československo,-3.1767051033958884,1.4685837158196906,0.3482430705706894,37,no age,0.2972972972972973,1,0,0,0,0.09684684684684684,0.25,0.1554054054054054,0.20045045045045046,0.2972972972972973,NA,NA,Československo,Czechoslovakia,n,i,cz,words,noun,word_238,sociolex
České Budějovice,-0.44174685305321293,0.5323552775116802,-1.4425917536202189,37,no age,0.4864864864864865,1,0.011583011583011582,0.08365508365508365,0.07014157014157013,0.13770913770913773,0.12419562419562422,0.07014157014157013,0.016087516087516088,0.4864864864864865,NA,NA,České Budějovice,České Budějovice,f,i,cz,words,noun,word_236,sociolex
Češka,-0.013386341554435063,0.993255240036922,-1.8966596749686409,34,no age,0.5882352941176471,1,0.012605042016806721,0.04201680672268907,0.132703081232493,0.0665266106442577,0.0665266106442577,0.07142857142857142,0.019957983193277313,0.5882352941176471,NA,NA,Češka,Czech person (female),f,a,cz,words,noun,word_235,sociolex
Čína,-1.2951061981861522,0.44876566039212157,-1.4721948337396438,51,no age,0.47058823529411764,1,0.011204481792717087,0.011204481792717087,0.04453781512605042,0.1719887955182073,0.15891690009337067,0.08048552754435107,0.05107376283846871,0.47058823529411764,NA,NA,Čína,China,f,i,cz,words,noun,word_288,sociolex
čaj,-1.1381617213371902,0.5736930727265735,-0.7737823795045005,35,no age,0.37142857142857144,1,0.07653061224489795,0.024149659863945575,0.05938775510204081,0.1736734693877551,0.14510204081632655,0.09986394557823128,0.04986394557823129,0.37142857142857144,NA,NA,čaj,tea,m,i,cz,words,noun,word_206,sociolex
čajovna,1.4670663443516452,-1.338895520496858,1.6645160944862176,37,18-30,0.45135135135135135,1,0,0.2126126126126126,0.45135135135135135,0.1563063063063063,0.07072072072072072,0.02117117117117117,0.006756756756756757,0.08108108108108109,NA,NA,čajovna,tearoom,f,i,cz,words,noun,word_207,sociolex
čaroděj,-0.19697901474566268,1.7032185805612419,1.341537387205431,39,no age,0.1794871794871795,1,0.15384615384615385,0.1752136752136752,0.1111111111111111,0.08547008547008546,0.04700854700854701,0.1495726495726496,0.09829059829059829,0.1794871794871795,PICTURE_736,1,čaroděj,wizard (male),m,a,cz,words,noun,image_470,multipic
čarodějnice,-0.9213588343024162,-0.0017283476320564199,1.8517624058824007,38,18-30,0.20200501253132833,1,0.12656641604010024,0.11340852130325814,0.20200501253132833,0.1537593984962406,0.1888471177944862,0.1449874686716792,0.04411027568922305,0.02631578947368421,PICTURE_184,1,čarodějnice,witch (female),f,a,cz,words,noun,image_65,multipic
časopis,-0.4785322651265191,-0.3200612314998938,0.49188464009547206,44,no age,0.22727272727272727,1,0.007792207792207792,0.10135281385281386,0.22370129870129876,0.17635281385281382,0.12786796536796535,0.09188311688311689,0.043777056277056275,0.22727272727272727,NA,NA,časopis,magazine (publication),m,i,cz,words,noun,word_208,sociolex
čekat,-1.378520232408502,1.527616272777239,0.3470473292525857,55,no age,0.32727272727272727,1,0.01987012987012987,0.07744588744588744,0.08714285714285715,0.10532467532467533,0.08562770562770564,0.12896103896103894,0.1683549783549783,0.32727272727272727,NA,NA,čekat,to wait,NA,NA,cz,words,verb,word_214,sociolex
čelo,0.5218288909529368,1.04039346938034,-0.47997325457288675,30,no age,0.36666666666666664,1,0.1285714285714286,0.12857142857142856,0.1119047619047619,0.1119047619047619,0.0619047619047619,0.028571428571428567,0.06190476190476189,0.36666666666666664,NA,NA,čelo,forehead,n,i,cz,words,noun,word_217,sociolex
čepice,1.0440816027000572,1.1094543740921197,0.2463961293348834,36,no age,0.2777777777777778,1,0.1596560846560847,0.2105820105820106,0.11335978835978835,0.12632275132275134,0.01984126984126984,0.05317460317460317,0.039285714285714285,0.2777777777777778,NA,NA,čepice,hat,f,i,cz,words,noun,word_220,sociolex
černobílá,-1.1466104418003835,1.5120592663227537,-0.484283554162218,37,no age,0.43243243243243246,1,0.013513513513513514,0.05405405405405406,0.0945945945945946,0.05405405405405406,0.11711711711711711,0.10360360360360361,0.13063063063063066,0.43243243243243246,NA,NA,černobílá,black and white,f,NA,cz,words,adjective,word_222,sociolex
černobílý,-1.788565748231042,2.48156398623977,0.8692293152588254,44,no age,0.3181818181818182,1,0.03977272727272727,0.07954545454545454,0.07840909090909091,0.010227272727272727,0.0821969696969697,0.2071969696969697,0.18446969696969698,0.3181818181818182,NA,NA,černobílý,black and white,m,NA,cz,words,adjective,word_223,sociolex
černovlasá,0.9685088855090123,-0.09516562431411445,-0.8828764134662668,37,no age,0.40540540540540543,1,0.034555984555984555,0.12014157014157015,0.21473616473616475,0.17419562419562418,0.027799227799227798,0.011583011583011582,0.011583011583011582,0.40540540540540543,NA,NA,černovlasá,black-haired,f,NA,cz,words,adjective,word_224,sociolex
černovlasý,1.1570959999209374,0.31142981421208477,-0.7746662472861272,36,no age,0.4166666666666667,1,0.03458994708994709,0.173478835978836,0.1873677248677249,0.13181216931216932,0.02764550264550264,0.016534391534391533,0.011904761904761904,0.4166666666666667,NA,NA,černovlasý,black-haired,m,NA,cz,words,adjective,word_225,sociolex
černá,0.8331013574906136,1.033587662912783,-0.8707304992350808,51,no age,0.49019607843137253,1,0.0056022408963585435,0.1395891690009337,0.2065826330532213,0.041549953314659195,0.020308123249299717,0.03828197945845004,0.057889822595704944,0.49019607843137253,NA,NA,černá,black,f,NA,cz,words,adjective,word_221,sociolex
černý,0.5092296070275238,0.9660681008456523,-0.6589431600226737,31,no age,0.41935483870967744,1,0.07373271889400922,0.10061443932411675,0.17158218125960062,0.09093701996927804,0.03717357910906298,0.03717357910906298,0.06943164362519201,0.41935483870967744,NA,NA,černý,black,m,NA,cz,words,adjective,word_226,sociolex
čerstvá,1.9102338905707705,1.8730695435728344,-1.5245088397218773,30,no age,0.5333333333333333,1,0.1944444444444444,0.1611111111111111,0.11111111111111112,0,0,0,0,0.5333333333333333,NA,NA,čerstvá,fresh,f,NA,cz,words,adjective,word_227,sociolex
čerstvý,1.8942993957596048,0.7538724703648888,-0.23077107276805628,29,no age,0.3103448275862069,1,0.1982758620689655,0.1982758620689655,0.16379310344827583,0.12931034482758622,0,0,0,0.3103448275862069,NA,NA,čerstvý,fresh,m,NA,cz,words,adjective,word_228,sociolex
čert,1.2171981533769511,1.6121779300887893,0.6145758361447162,70,0-6,0.2666666666666666,1,0.2666666666666666,0.2142857142857143,0.08571428571428572,0.08333333333333333,0.047619047619047616,0.033333333333333326,0.054761904761904755,0.21428571428571427,PICTURE_017,1,čert,devil (male),m,a,cz,words,noun,image_57,multipic
čertice,1.323089339278251,-0.31812896798853424,0.023570173434757362,34,18-30,0.3179271708683474,1,0.05812324929971988,0.13165266106442577,0.3179271708683474,0.14635854341736693,0.023809523809523808,0.014005602240896357,0.014005602240896357,0.29411764705882354,NA,NA,čertice,devil (female),f,a,cz,words,noun,word_230,sociolex
červ,0.663324208022448,1.921631018030348,-2.2235741312166084,42,no age,0.6190476190476191,1,0.13095238095238096,0.08333333333333333,0.023809523809523808,0.047619047619047616,0.03571428571428571,0.011904761904761904,0.047619047619047616,0.6190476190476191,NA,NA,červ,worm,m,a,cz,words,noun,word_231,sociolex
červenat se,2.497559180071782,0.3945006953153867,0.6945430703292136,36,07-17,0.35416666666666674,1,0.032407407407407406,0.35416666666666674,0.2847222222222222,0.043981481481481476,0.006944444444444444,0,0,0.2777777777777778,NA,NA,červenat se,to blush,NA,NA,cz,words,verb,word_233,sociolex
červená,1.1417099668596038,0.223748566561061,-1.233164586428687,43,no age,0.46511627906976744,1,0.04152823920265781,0.11904761904761904,0.20044296788482838,0.1461794019933555,0.01052048726467331,0.01052048726467331,0.0066445182724252485,0.46511627906976744,NA,NA,červená,red,f,NA,cz,words,adjective,word_232,sociolex
červený,0.4909226451931143,1.3454511132488367,-1.1231209717683925,37,no age,0.4864864864864865,1,0.09266409266409266,0.10617760617760617,0.11518661518661519,0.07464607464607463,0.02059202059202059,0.09266409266409266,0.011583011583011582,0.4864864864864865,NA,NA,červený,red,m,NA,cz,words,adjective,word_234,sociolex
čestná,-0.9365408623900363,0.3725684569564135,-1.1635373053173792,34,no age,0.4117647058823529,1,0.07352941176470588,0.004901960784313725,0.08088235294117647,0.16911764705882354,0.14950980392156865,0.08088235294117647,0.029411764705882353,0.4117647058823529,NA,NA,čestná,honest,f,NA,cz,words,adjective,word_241,sociolex
čestný,-0.8218558981168611,-0.06824306060687198,-0.5113526987636217,43,no age,0.32558139534883723,1,0.0473421926910299,0.03183831672203765,0.1287375415282392,0.22176079734219267,0.11710963455149502,0.08610188261351051,0.0415282392026578,0.32558139534883723,NA,NA,čestný,honest,m,NA,cz,words,adjective,word_242,sociolex
čeština,-0.22505770638178876,0.5883875277013008,-0.14157838840600145,37,no age,0.32432432432432434,1,0.03603603603603603,0.15990990990990991,0.07882882882882883,0.17567567567567569,0.09009009009009007,0.060810810810810814,0.07432432432432433,0.32432432432432434,NA,NA,čeština,Czech (language),f,i,cz,words,noun,word_240,sociolex
činohra,-0.7725649700233284,-1.0220273224731735,-0.44936628841068976,35,31-50,0.2866666666666667,1,0,0.009523809523809523,0.19857142857142857,0.2866666666666667,0.1295238095238095,0.039047619047619046,0.05095238095238096,0.2857142857142857,NA,NA,činohra,drama,f,i,cz,words,noun,word_289,sociolex
činžák,-1.110364222666414,0.05014058674568691,-1.0120276087339568,37,no age,0.40540540540540543,1,0.005405405405405406,0.005405405405405406,0.11351351351351352,0.20135135135135135,0.13378378378378378,0.07432432432432433,0.060810810810810814,0.40540540540540543,NA,NA,činžák,apartment building,m,i,cz,words,noun,word_290,sociolex
čistá,1.219320428034322,0.6252534638291626,-0.7253975622716464,31,no age,0.3548387096774194,1,0.19546850998463902,0.09869431643625191,0.15783410138248846,0.152457757296467,0.02073732718894009,0.009984639016897081,0.009984639016897081,0.3548387096774194,NA,NA,čistá,clean,f,NA,cz,words,adjective,word_295,sociolex
čistý,0.9211548879500193,0.6653375104538835,-0.9740096654467295,42,no age,0.40476190476190477,1,0.15476190476190477,0.07738095238095238,0.16547619047619047,0.12380952380952381,0.04047619047619048,0.02261904761904762,0.010714285714285714,0.40476190476190477,NA,NA,čistý,clean,m,NA,cz,words,adjective,word_296,sociolex
člověk,0.013811728252070674,0.4162828908340223,-0.5487123318743897,49,no age,0.3673469387755102,1,0.07288629737609328,0.05758017492711369,0.18002915451895046,0.13921282798833823,0.0779883381924198,0.05247813411078716,0.05247813411078716,0.3673469387755102,NA,NA,člověk,person (male),m,a,cz,words,noun,word_304,sociolex
čokoláda,1.578961958300317,1.2190601384425044,0.33941678966256855,78,no age,0.28205128205128205,1,0.17213064713064713,0.24157509157509155,0.15824175824175823,0.05952380952380953,0.02896825396825397,0.038583638583638585,0.018925518925518924,0.28205128205128205,PICTURE_593,1,čokoláda,chocolate,f,i,cz,words,noun,image_367,multipic
čtverec,1.972684111527636,1.5066214786416117,-0.14390115914413168,70,no age,0.35714285714285715,1,0.1476190476190476,0.3266666666666666,0.0719047619047619,0.060000000000000005,0.01476190476190476,0.017142857142857144,0.0047619047619047615,0.35714285714285715,PICTURE_472,1,čtverec,square,m,i,cz,words,noun,image_273,multipic
čubka,2.034813982668823,-0.05851407815315428,0.8386825299518251,29,18-30,0.31321839080459773,1,0.008620689655172414,0.3132183908045977,0.31321839080459773,0.07183908045977012,0.040229885057471264,0.005747126436781609,0.005747126436781609,0.2413793103448276,NA,NA,čubka,bitch,f,a,cz,words,noun,word_312,sociolex
čuně,1.3080887080713153,1.0844600346415987,-0.37541991351410237,37,no age,0.32432432432432434,1,0.20810810810810812,0.2036036036036036,0.08198198198198199,0.090990990990991,0.08198198198198199,0.009009009009009009,0,0.32432432432432434,NA,NA,čuně,pig,n,a,cz,words,noun,word_316,sociolex
číst,-0.9227849160676483,0.497565437100858,0.9008424766317749,49,no age,0.20408163265306123,1,0.030855199222546155,0.14650145772594758,0.14310009718172986,0.11078717201166183,0.17133138969873665,0.12609329446064146,0.06724975704567539,0.20408163265306123,NA,NA,číst,to read,NA,NA,cz,words,verb,word_294,sociolex
číšník,0.6678727314553435,-2.671986233159582,1.086151227541052,42,18-30,0.42063492063492075,1,0,0.07539682539682539,0.42063492063492075,0.40873015873015883,0.023809523809523808,0.023809523809523808,0,0.047619047619047616,PICTURE_726,1,číšník,waiter (male),m,a,cz,words,noun,image_462,multipic
čůrák,1.9986529743415744,-0.14292285139485417,1.081339036411661,42,18-30,0.3341269841269841,1,0,0.3182539682539683,0.3341269841269841,0.06825396825396826,0.044444444444444446,0.012698412698412698,0.007936507936507936,0.21428571428571427,NA,NA,čůrák,dick (insult),m,a,cz,words,noun,word_317,sociolex
ňadro,1.2751010505548117,-0.8145437005405889,1.2318218193240378,36,18-30,0.4433201058201058,1,0.06183862433862434,0.1173941798941799,0.4433201058201058,0.15165343915343915,0.019708994708994707,0.04748677248677249,0.019708994708994707,0.1388888888888889,NA,NA,ňadro,breast,n,i,cz,words,noun,word_1197,sociolex
Řecko,-0.4123489929065009,-0.07161922655409089,-0.9327427837287323,30,no age,0.4,1,0.016666666666666666,0.05,0.17333333333333334,0.12333333333333334,0.17333333333333334,0.04,0.02333333333333333,0.4,NA,NA,Řecko,Greece,n,i,cz,words,noun,word_1764,sociolex
řeka,0.608370430323777,0.15185760404015544,-1.126135677272825,70,no age,0.45714285714285713,1,0.008843537414965987,0.1052721088435374,0.193843537414966,0.14622448979591834,0.03908163265306123,0.042653061224489794,0.0069387755102040816,0.45714285714285713,PICTURE_086,1,řeka,river,f,i,cz,words,noun,image_490,multipic
řemeslnice,-0.421184740015128,-1.8700854749523093,-0.6962088636942414,30,31-50,0.4,1,0,0,0.21666666666666665,0.4,0.08333333333333333,0.03333333333333333,0,0.26666666666666666,NA,NA,řemeslnice,craftsperson (female),f,a,cz,words,noun,word_1768,sociolex
řemeslník,-1.9015119137959158,-2.594157733414123,-0.22933694965132695,32,31-50,0.43489583333333337,1,0,0,0.11197916666666667,0.43489583333333337,0.30989583333333337,0.018229166666666664,0,0.125,NA,NA,řemeslník,craftsperson (male),m,a,cz,words,noun,word_1769,sociolex
řemeslo,-2.4672451747038764,-1.5730016858647369,0.5535573587639526,51,51-65,0.32352941176470595,1,0,0.014705882352941176,0.11274509803921567,0.3169934640522877,0.32352941176470595,0.10294117647058823,0.031045751633986925,0.09803921568627451,NA,NA,řemeslo,craft (skill),n,i,cz,words,noun,word_1770,sociolex
řetěz,-0.34651150969175754,-0.2206994308391019,-1.276899710380555,42,no age,0.42857142857142855,1,0.003401360544217687,0.06887755102040816,0.12125850340136056,0.18871882086167802,0.1410997732426304,0.039909297052154194,0.00816326530612245,0.42857142857142855,PICTURE_391,1,řetěz,chain,m,i,cz,words,noun,image_217,multipic
řezat,-0.6206246303755807,-0.5541537972445104,-1.377577502164324,46,no age,0.41304347826086957,1,0.003105590062111801,0.03571428571428571,0.10093167701863352,0.2748447204968944,0.11180124223602483,0.05745341614906832,0.003105590062111801,0.41304347826086957,NA,NA,řezat,to cut,NA,NA,cz,words,verb,word_1779,sociolex
řeznice,-1.7203366106526277,-2.2147568521821106,-0.7256599240644941,29,31-50,0.4080459770114942,1,0,0,0.08620689655172414,0.4080459770114942,0.2873563218390805,0.011494252873563218,0,0.20689655172413793,NA,NA,řeznice,butcher (female),f,a,cz,words,noun,word_1782,sociolex
řezník,-2.5000533467858994,-2.31731448260367,0.01706476080289382,79,31-50,0.3921940928270041,1,0,0.002531645569620253,0.07362869198312236,0.3921940928270041,0.37742616033755266,0.039873417721518985,0.013080168776371307,0.10126582278481013,PICTURE_254,1,řezník,butcher (person) (male),m,a,cz,words,noun,image_119,multipic
řešit,-0.0514512516397534,-0.46541685975363867,-1.2768534663430862,51,no age,0.43137254901960786,1,0,0.021241830065359475,0.20326797385620912,0.21307189542483657,0.07908496732026143,0.028431372549019607,0.023529411764705882,0.43137254901960786,NA,NA,řešit,to solve,NA,NA,cz,words,verb,word_1776,sociolex
řidič,-0.8270557915495902,-1.5510194026309976,-0.8844273354163276,34,31-50,0.30490196078431375,1,0.0058823529411764705,0.0058823529411764705,0.17254901960784316,0.30490196078431375,0.20196078431372547,0.014705882352941176,0,0.29411764705882354,NA,NA,řidič,driver (male),m,a,cz,words,noun,word_1785,sociolex
řidička,-0.3330825008749005,-2.179536291230358,-0.019348579264230514,33,31-50,0.3545454545454546,1,0,0,0.30909090909090914,0.3545454545454546,0.1272727272727273,0.02121212121212121,0.006060606060606061,0.18181818181818182,NA,NA,řidička,driver (female),f,a,cz,words,noun,word_1786,sociolex
řvát,-0.10410326155217942,-0.3927002023821474,-0.3847270818896954,35,31-50,0.2836054421768707,1,0.1740816326530612,0.06455782312925169,0.08598639455782314,0.2836054421768707,0.13122448979591836,0.02789115646258503,0.004081632653061224,0.22857142857142856,NA,NA,řvát,to scream,NA,NA,cz,words,verb,word_1845,sociolex
říct,0.8450046162239441,1.0220285788671795,-1.9032948562084477,32,no age,0.5625,1,0.09821428571428571,0.05133928571428572,0.1502976190476191,0.07738095238095237,0.025297619047619044,0.025297619047619044,0.009672619047619048,0.5625,NA,NA,říct,to say,NA,NA,cz,words,verb,word_1784,sociolex
řídit,0.04632413092505726,-1.6888476800431662,0.23849773591195247,29,18-30,0.40632183908045977,1,0,0,0.40632183908045977,0.21666666666666662,0.13045977011494253,0.03275862068965517,0.006896551724137932,0.20689655172413793,NA,NA,řídit,to drive,NA,NA,cz,words,verb,word_1787,sociolex
řídká,0.35208626510615953,1.7776203966694593,-1.1261722684611155,31,no age,0.4838709677419355,1,0.1317204301075269,0.11021505376344086,0.0564516129032258,0.061827956989247305,0.03763440860215053,0.07526881720430108,0.04301075268817204,0.4838709677419355,NA,NA,řídká,thin,f,NA,cz,words,adjective,word_1788,sociolex
