item,image,multiple,word_czech,word_english,grammatical_gender,animacy,language,version,pos,item_ID,source
sportovat,NA,NA,sportovat,to do sport,NA,NA,cz,words,verb,word_2063,sociolex
spravedlivá,NA,NA,spravedlivá,fair (honest),f,NA,cz,words,adjective,word_2064,sociolex
spravedlivý,NA,NA,spravedlivý,fair (honest),m,NA,cz,words,adjective,word_2065,sociolex
srát,NA,NA,srát,to shit,NA,NA,cz,words,verb,word_2068,sociolex
stačit,NA,NA,stačit,to suffice,NA,NA,cz,words,verb,word_2071,sociolex
stará,NA,NA,stará,old,f,NA,cz,words,adjective,word_2072,sociolex
starat se,NA,NA,starat se,to care,NA,NA,cz,words,verb,word_2073,sociolex
staromódní,NA,NA,staromódní,old-fashioned,a,NA,cz,words,adjective,word_2076,sociolex
starostlivá,NA,NA,starostlivá,caring,f,NA,cz,words,adjective,word_2079,sociolex
starostlivý,NA,NA,starostlivý,caring,m,NA,cz,words,adjective,word_2080,sociolex
starý,NA,NA,starý,old,m,NA,cz,words,adjective,word_2083,sociolex
šťastná,NA,NA,šťastná,happy,f,NA,cz,words,adjective,word_2084,sociolex
šťastný,NA,NA,šťastný,happy,m,NA,cz,words,adjective,word_2085,sociolex
statečná,NA,NA,statečná,brave,f,NA,cz,words,adjective,word_2087,sociolex
statečný,NA,NA,statečný,brave,m,NA,cz,words,adjective,word_2088,sociolex
stavět,NA,NA,stavět,to build,NA,NA,cz,words,verb,word_2092,sociolex
štědrá,NA,NA,štědrá,generous,f,NA,cz,words,adjective,word_2094,sociolex
štědrý,NA,NA,štědrý,generous,m,NA,cz,words,adjective,word_2095,sociolex
stejná,NA,NA,stejná,same,f,NA,cz,words,adjective,word_2098,sociolex
stejný,NA,NA,stejný,same,m,NA,cz,words,adjective,word_2099,sociolex
štíhlá,NA,NA,štíhlá,slim,f,NA,cz,words,adjective,word_2103,sociolex
štíhlý,NA,NA,štíhlý,slim,m,NA,cz,words,adjective,word_2104,sociolex
stonat,NA,NA,stonat,to be ill,NA,NA,cz,words,verb,word_2109,sociolex
střední,NA,NA,střední,medium (intermediate),a,NA,cz,words,adjective,word_2115,sociolex
stříbrná,NA,NA,stříbrná,silver,f,NA,cz,words,adjective,word_2118,sociolex
stříbrný,NA,NA,stříbrný,silver,m,NA,cz,words,adjective,word_2119,sociolex
střízlivá,NA,NA,střízlivá,sober,f,NA,cz,words,adjective,word_2122,sociolex
střízlivý,NA,NA,střízlivý,sober,m,NA,cz,words,adjective,word_2123,sociolex
studovat,NA,NA,studovat,to study,NA,NA,cz,words,verb,word_2131,sociolex
stydět se,NA,NA,stydět se,to be ashamed,NA,NA,cz,words,verb,word_2132,sociolex
suchá,NA,NA,suchá,dry,f,NA,cz,words,adjective,word_2133,sociolex
suchý,NA,NA,suchý,dry,m,NA,cz,words,adjective,word_2134,sociolex
šukat,NA,NA,šukat,to fuck (sex),NA,NA,cz,words,verb,word_2135,sociolex
svalnatá,NA,NA,svalnatá,muscular,f,NA,cz,words,adjective,word_2145,sociolex
svalnatý,NA,NA,svalnatý,muscular,m,NA,cz,words,adjective,word_2146,sociolex
svatá,NA,NA,svatá,holy,f,NA,cz,words,adjective,word_2147,sociolex
svatý,NA,NA,svatý,holy,m,NA,cz,words,adjective,word_2149,sociolex
světlá,NA,NA,světlá,bright (light),f,NA,cz,words,adjective,word_2152,sociolex
světlý,NA,NA,světlý,bright (light),m,NA,cz,words,adjective,word_2154,sociolex
světská,NA,NA,světská,secular,f,NA,cz,words,adjective,word_2155,sociolex
světský,NA,NA,světský,secular,m,NA,cz,words,adjective,word_2156,sociolex
svobodná,NA,NA,svobodná,available,f,NA,cz,words,adjective,word_2159,sociolex
svobodný,NA,NA,svobodný,available,m,NA,cz,words,adjective,word_2160,sociolex
sympatická,NA,NA,sympatická,likeable,f,NA,cz,words,adjective,word_2163,sociolex
sympatický,NA,NA,sympatický,likeable,m,NA,cz,words,adjective,word_2164,sociolex
sypká,NA,NA,sypká,loose,f,NA,cz,words,adjective,word_2168,sociolex
sypký,NA,NA,sypký,loose,m,NA,cz,words,adjective,word_2169,sociolex
sytá,NA,NA,sytá,full (feeling),f,NA,cz,words,adjective,word_2171,sociolex
sytý,NA,NA,sytý,full (feeling),m,NA,cz,words,adjective,word_2172,sociolex
tajná,NA,NA,tajná,secret,f,NA,cz,words,adjective,word_2176,sociolex
tajný,NA,NA,tajný,secret,m,NA,cz,words,adjective,word_2177,sociolex
tancovat,NA,NA,tancovat,to dance,NA,NA,cz,words,verb,word_2180,sociolex
technická,NA,NA,technická,technical,f,NA,cz,words,adjective,word_2192,sociolex
technický,NA,NA,technický,technical,m,NA,cz,words,adjective,word_2193,sociolex
tekutá,NA,NA,tekutá,liquid,f,NA,cz,words,adjective,word_2197,sociolex
tekutý,NA,NA,tekutý,liquid,m,NA,cz,words,adjective,word_2198,sociolex
temná,NA,NA,temná,dark,f,NA,cz,words,adjective,word_2202,sociolex
temný,NA,NA,temný,dark,m,NA,cz,words,adjective,word_2203,sociolex
temperamentní,NA,NA,temperamentní,lively,a,NA,cz,words,adjective,word_2204,sociolex
teoretická,NA,NA,teoretická,theoretical,f,NA,cz,words,adjective,word_2208,sociolex
teoretický,NA,NA,teoretický,theoretical,m,NA,cz,words,adjective,word_2209,sociolex
teplá,NA,NA,teplá,warm,f,NA,cz,words,adjective,word_2210,sociolex
teplomilná,NA,NA,teplomilná,thermophilic,f,NA,cz,words,adjective,word_2211,sociolex
teplomilný,NA,NA,teplomilný,thermophilic,m,NA,cz,words,adjective,word_2212,sociolex
teplý,NA,NA,teplý,warm,m,NA,cz,words,adjective,word_2213,sociolex
těšit se,NA,NA,těšit se,to look forwad to,NA,NA,cz,words,verb,word_2222,sociolex
těsná,NA,NA,těsná,tight,f,NA,cz,words,adjective,word_2223,sociolex
těsný,NA,NA,těsný,tight,m,NA,cz,words,adjective,word_2224,sociolex
těžká,NA,NA,těžká,heavy,f,NA,cz,words,adjective,word_2227,sociolex
těžký,NA,NA,těžký,heavy,m,NA,cz,words,adjective,word_2228,sociolex
tichá,NA,NA,tichá,silent,f,NA,cz,words,adjective,word_2230,sociolex
tichý,NA,NA,tichý,silent,m,NA,cz,words,adjective,word_2231,sociolex
tlustá,NA,NA,tlustá,thick,f,NA,cz,words,adjective,word_2235,sociolex
tlustý,NA,NA,tlustý,thick,m,NA,cz,words,adjective,word_2236,sociolex
tolerantní,NA,NA,tolerantní,tolerant,a,NA,cz,words,adjective,word_2238,sociolex
toužit,NA,NA,toužit,to desire,NA,NA,cz,words,verb,word_2243,sociolex
transgender,NA,NA,transgender,transgender,a,NA,cz,words,adjective,word_2247,sociolex
trápit,NA,NA,trápit,to worry,NA,NA,cz,words,verb,word_2250,sociolex
trapná,NA,NA,trapná,embarrassing,f,NA,cz,words,adjective,word_2251,sociolex
trapný,NA,NA,trapný,embarrassing,m,NA,cz,words,adjective,word_2252,sociolex
trpělivá,NA,NA,trpělivá,patient (tolerant),f,NA,cz,words,adjective,word_2261,sociolex
trpělivý,NA,NA,trpělivý,patient (tolerant),m,NA,cz,words,adjective,word_2262,sociolex
trpět,NA,NA,trpět,to suffer,NA,NA,cz,words,verb,word_2263,sociolex
trpká,NA,NA,trpká,bitter,f,NA,cz,words,adjective,word_2264,sociolex
trpký,NA,NA,trpký,bitter,m,NA,cz,words,adjective,word_2265,sociolex
trvat,NA,NA,trvat,to last,NA,NA,cz,words,verb,word_2266,sociolex
tučná,NA,NA,tučná,fatty (food),f,NA,cz,words,adjective,word_2270,sociolex
tučný,NA,NA,tučný,fatty (food),m,NA,cz,words,adjective,word_2271,sociolex
tupá,NA,NA,tupá,blunt,f,NA,cz,words,adjective,word_2273,sociolex
tupý,NA,NA,tupý,blunt,m,NA,cz,words,adjective,word_2274,sociolex
tvořit,NA,NA,tvořit,to create,NA,NA,cz,words,verb,word_2279,sociolex
tvrdá,NA,NA,tvrdá,hard (not soft),f,NA,cz,words,adjective,word_2280,sociolex
tvrdit,NA,NA,tvrdit,to claim,NA,NA,cz,words,verb,word_2281,sociolex
tvrdohlavá,NA,NA,tvrdohlavá,stubborn,f,NA,cz,words,adjective,word_2282,sociolex
tvrdohlavý,NA,NA,tvrdohlavý,stubborn,m,NA,cz,words,adjective,word_2283,sociolex
tvrdý,NA,NA,tvrdý,hard (not soft),m,NA,cz,words,adjective,word_2284,sociolex
tweetovat,NA,NA,tweetovat,to tweet (Twitter),NA,NA,cz,words,verb,word_2285,sociolex
učit,NA,NA,učit,to teach,NA,NA,cz,words,verb,word_2289,sociolex
udeřit,NA,NA,udeřit,to strike (hit),NA,NA,cz,words,verb,word_2293,sociolex
udržovaná,NA,NA,udržovaná,maintained,f,NA,cz,words,adjective,word_2294,sociolex
udržovaný,NA,NA,udržovaný,maintained,m,NA,cz,words,adjective,word_2295,sociolex
uklízet,NA,NA,uklízet,to tidy up,NA,NA,cz,words,verb,word_2298,sociolex
umělá,NA,NA,umělá,artificial,f,NA,cz,words,adjective,word_2301,sociolex
umělý,NA,NA,umělý,artificial,m,NA,cz,words,adjective,word_2304,sociolex
umět,NA,NA,umět,to be able,NA,NA,cz,words,verb,word_2305,sociolex
umožnit,NA,NA,umožnit,to enable,NA,NA,cz,words,verb,word_2306,sociolex
unavená,NA,NA,unavená,tired,f,NA,cz,words,adjective,word_2307,sociolex
unavený,NA,NA,unavený,tired,m,NA,cz,words,adjective,word_2308,sociolex
unikátní,NA,NA,unikátní,unique,a,NA,cz,words,adjective,word_2309,sociolex
upovídaná,NA,NA,upovídaná,talkative,f,NA,cz,words,adjective,word_2311,sociolex
upovídaný,NA,NA,upovídaný,talkative,m,NA,cz,words,adjective,word_2312,sociolex
upřímná,NA,NA,upřímná,sincere,f,NA,cz,words,adjective,word_2315,sociolex
upřímný,NA,NA,upřímný,sincere,m,NA,cz,words,adjective,word_2316,sociolex
urážlivá,NA,NA,urážlivá,offensive,f,NA,cz,words,adjective,word_2320,sociolex
urážlivý,NA,NA,urážlivý,offensive,m,NA,cz,words,adjective,word_2321,sociolex
usmívat se,NA,NA,usmívat se,to smile,NA,NA,cz,words,verb,word_2327,sociolex
utéct,NA,NA,utéct,to run away,NA,NA,cz,words,verb,word_2333,sociolex
utíkat,NA,NA,utíkat,to run,NA,NA,cz,words,verb,word_2334,sociolex
utlačovaná,NA,NA,utlačovaná,oppressed,f,NA,cz,words,adjective,word_2336,sociolex
utlačovaný,NA,NA,utlačovaný,oppressed,m,NA,cz,words,adjective,word_2337,sociolex
uvázat,NA,NA,uvázat,to tie,NA,NA,cz,words,verb,word_2338,sociolex
uvažovat,NA,NA,uvažovat,to consider,NA,NA,cz,words,verb,word_2339,sociolex
uvědomovat si,NA,NA,uvědomovat si,to realise,NA,NA,cz,words,verb,word_2340,sociolex
uvolnit,NA,NA,uvolnit,to release,NA,NA,cz,words,verb,word_2341,sociolex
uzavřená,NA,NA,uzavřená,closed,f,NA,cz,words,adjective,word_2342,sociolex
uzavřený,NA,NA,uzavřený,closed,m,NA,cz,words,adjective,word_2343,sociolex
uzdravit se,NA,NA,uzdravit se,to recover,NA,NA,cz,words,verb,word_2344,sociolex
užívat si,NA,NA,užívat si,to enjoy,NA,NA,cz,words,verb,word_2345,sociolex
úzká,NA,NA,úzká,narrow,f,NA,cz,words,adjective,word_2346,sociolex
úzkostná,NA,NA,úzkostná,anxious,f,NA,cz,words,adjective,word_2348,sociolex
úzkostný,NA,NA,úzkostný,anxious,m,NA,cz,words,adjective,word_2349,sociolex
úzký,NA,NA,úzký,narrow,m,NA,cz,words,adjective,word_2350,sociolex
vadit,NA,NA,vadit,to mind,NA,NA,cz,words,verb,word_2351,sociolex
vadnout,NA,NA,vadnout,to wilt,NA,NA,cz,words,verb,word_2352,sociolex
váhavá,NA,NA,váhavá,hesitant,f,NA,cz,words,adjective,word_2354,sociolex
váhavý,NA,NA,váhavý,hesitant,m,NA,cz,words,adjective,word_2355,sociolex
vařit,NA,NA,vařit,to cook,NA,NA,cz,words,verb,word_2363,sociolex
varovat,NA,NA,varovat,to warn,NA,NA,cz,words,verb,word_2365,sociolex
vázat,NA,NA,vázat,to bind,NA,NA,cz,words,verb,word_2368,sociolex
včasná,NA,NA,včasná,timely,f,NA,cz,words,adjective,word_2369,sociolex
včasný,NA,NA,včasný,timely,m,NA,cz,words,adjective,word_2370,sociolex
včera,NA,NA,včera,yesterday,f,NA,cz,words,noun,word_2372,sociolex
vdaná,NA,NA,vdaná,married,f,NA,cz,words,adjective,word_2373,sociolex
věčná,NA,NA,věčná,eternal,f,NA,cz,words,adjective,word_2378,sociolex
věčný,NA,NA,věčný,eternal,m,NA,cz,words,adjective,word_2379,sociolex
vědět,NA,NA,vědět,to know,NA,NA,cz,words,verb,word_2382,sociolex
velká,NA,NA,velká,big,f,NA,cz,words,adjective,word_2391,sociolex
velký,NA,NA,velký,big,m,NA,cz,words,adjective,word_2394,sociolex
venkovská,NA,NA,venkovská,rural,f,NA,cz,words,adjective,word_2396,sociolex
venkovský,NA,NA,venkovský,rural,m,NA,cz,words,adjective,word_2397,sociolex
věnovat,NA,NA,věnovat,to dedicate,NA,NA,cz,words,verb,word_2398,sociolex
veřejná,NA,NA,veřejná,public,f,NA,cz,words,adjective,word_2402,sociolex
veřejnoprávní,NA,NA,veřejnoprávní,public,a,NA,cz,words,adjective,word_2403,sociolex
veřejný,NA,NA,veřejný,public,m,NA,cz,words,adjective,word_2404,sociolex
věřící,NA,NA,věřící,religious,a,NA,cz,words,adjective,word_2405,sociolex
věřit,NA,NA,věřit,to trust,NA,NA,cz,words,verb,word_2406,sociolex
věrná,NA,NA,věrná,faithful,f,NA,cz,words,adjective,word_2407,sociolex
věrný,NA,NA,věrný,faithful,m,NA,cz,words,adjective,word_2408,sociolex
veselá,NA,NA,veselá,cheerful,f,NA,cz,words,adjective,word_2411,sociolex
veselý,NA,NA,veselý,cheerful,m,NA,cz,words,adjective,word_2412,sociolex
vést,NA,NA,vést,to lead,NA,NA,cz,words,verb,word_2414,sociolex
víceznačná,NA,NA,víceznačná,ambiguous,f,NA,cz,words,adjective,word_2422,sociolex
víceznačný,NA,NA,víceznačný,ambiguous,m,NA,cz,words,adjective,word_2423,sociolex
vidět,NA,NA,vidět,to see,NA,NA,cz,words,verb,word_2425,sociolex
vinná,NA,NA,vinná,guilty,f,NA,cz,words,adjective,word_2430,sociolex
vinný,NA,NA,vinný,guilty,m,NA,cz,words,adjective,word_2431,sociolex
vínová,NA,NA,vínová,burgundy,f,NA,cz,words,adjective,word_2433,sociolex
vínový,NA,NA,vínový,burgundy,m,NA,cz,words,adjective,word_2434,sociolex
vládnout,NA,NA,vládnout,to rule,NA,NA,cz,words,verb,word_2441,sociolex
vlasatá,NA,NA,vlasatá,hairy,f,NA,cz,words,adjective,word_2444,sociolex
vlasatý,NA,NA,vlasatý,hairy,m,NA,cz,words,adjective,word_2445,sociolex
vlastní,NA,NA,vlastní,own,a,NA,cz,words,adjective,word_2449,sociolex
vlhká,NA,NA,vlhká,damp,f,NA,cz,words,adjective,word_2451,sociolex
vlhký,NA,NA,vlhký,damp,m,NA,cz,words,adjective,word_2452,sociolex
vnímat,NA,NA,vnímat,to perceive,NA,NA,cz,words,verb,word_2453,sociolex
vnímavá,NA,NA,vnímavá,perceptive,f,NA,cz,words,adjective,word_2454,sociolex
vnímavý,NA,NA,vnímavý,perceptive,m,NA,cz,words,adjective,word_2455,sociolex
volat,NA,NA,volat,to call,NA,NA,cz,words,verb,word_2463,sociolex
volit,NA,NA,volit,to vote,NA,NA,cz,words,verb,word_2465,sociolex
volná,NA,NA,volná,vacant,f,NA,cz,words,adjective,word_2466,sociolex
volný,NA,NA,volný,vacant,m,NA,cz,words,adjective,word_2467,sociolex
voňavá,NA,NA,voňavá,fragrant,f,NA,cz,words,adjective,word_2468,sociolex
voňavý,NA,NA,voňavý,fragrant,m,NA,cz,words,adjective,word_2470,sociolex
vonět,NA,NA,vonět,to smell,NA,NA,cz,words,verb,word_2471,sociolex
vrátit,NA,NA,vrátit,to return,NA,NA,cz,words,verb,word_2476,sociolex
vstát,NA,NA,vstát,to get up,NA,NA,cz,words,verb,word_2483,sociolex
vtipná,NA,NA,vtipná,witty,f,NA,cz,words,adjective,word_2485,sociolex
vtipný,NA,NA,vtipný,witty,m,NA,cz,words,adjective,word_2486,sociolex
vulgární,NA,NA,vulgární,vulgar,a,NA,cz,words,adjective,word_2488,sociolex
vybíravá,NA,NA,vybíravá,picky,f,NA,cz,words,adjective,word_2489,sociolex
vybíravý,NA,NA,vybíravý,picky,m,NA,cz,words,adjective,word_2490,sociolex
vychýlená,NA,NA,vychýlená,skewed,f,NA,cz,words,adjective,word_2493,sociolex
vychýlený,NA,NA,vychýlený,skewed,m,NA,cz,words,adjective,word_2494,sociolex
vyčpělá,NA,NA,vyčpělá,stale,f,NA,cz,words,adjective,word_2495,sociolex
vyčpělý,NA,NA,vyčpělý,stale,m,NA,cz,words,adjective,word_2496,sociolex
vydírat,NA,NA,vydírat,to blackmail,NA,NA,cz,words,verb,word_2497,sociolex
vydržet,NA,NA,vydržet,to withstand,NA,NA,cz,words,verb,word_2498,sociolex
vyhrát,NA,NA,vyhrát,to win,NA,NA,cz,words,verb,word_2499,sociolex
vymyšlená,NA,NA,vymyšlená,fictional,f,NA,cz,words,adjective,word_2501,sociolex
vymyšlený,NA,NA,vymyšlený,fictional,m,NA,cz,words,adjective,word_2502,sociolex
vymyslet,NA,NA,vymyslet,to invent,NA,NA,cz,words,verb,word_2503,sociolex
vypadat,NA,NA,vypadat,to resemble,NA,NA,cz,words,verb,word_2507,sociolex
vypočítavá,NA,NA,vypočítavá,calculating,f,NA,cz,words,adjective,word_2508,sociolex
vypočítavý,NA,NA,vypočítavý,calculating,m,NA,cz,words,adjective,word_2509,sociolex
vyprávět,NA,NA,vyprávět,to tell,NA,NA,cz,words,verb,word_2510,sociolex
vypůjčená,NA,NA,vypůjčená,borrowed,f,NA,cz,words,adjective,word_2511,sociolex
vypůjčený,NA,NA,vypůjčený,borrowed,m,NA,cz,words,adjective,word_2512,sociolex
vyrábět,NA,NA,vyrábět,to produce,NA,NA,cz,words,verb,word_2513,sociolex
vyřešit,NA,NA,vyřešit,to solve,NA,NA,cz,words,verb,word_2515,sociolex
vyrovnaná,NA,NA,vyrovnaná,balanced,f,NA,cz,words,adjective,word_2516,sociolex
vyrovnaný,NA,NA,vyrovnaný,balanced,m,NA,cz,words,adjective,word_2517,sociolex
vysoká,NA,NA,vysoká,high,f,NA,cz,words,adjective,word_2519,sociolex
vysoký,NA,NA,vysoký,high,m,NA,cz,words,adjective,word_2520,sociolex
výstřední,NA,NA,výstřední,eccentric,a,NA,cz,words,adjective,word_2522,sociolex
vysvětlit,NA,NA,vysvětlit,to explain,NA,NA,cz,words,verb,word_2523,sociolex
vytírat,NA,NA,vytírat,to wipe,NA,NA,cz,words,verb,word_2524,sociolex
vytvořit,NA,NA,vytvořit,to create,NA,NA,cz,words,verb,word_2526,sociolex
využít,NA,NA,využít,to use,NA,NA,cz,words,verb,word_2527,sociolex
vyzáblá,NA,NA,vyzáblá,gaunt,f,NA,cz,words,adjective,word_2528,sociolex
vyzáblý,NA,NA,vyzáblý,gaunt,m,NA,cz,words,adjective,word_2529,sociolex
vzbudit se,NA,NA,vzbudit se,to wake up,NA,NA,cz,words,verb,word_2531,sociolex
vzdát,NA,NA,vzdát,to surrender,NA,NA,cz,words,verb,word_2532,sociolex
vzdělaná,NA,NA,vzdělaná,educated,f,NA,cz,words,adjective,word_2533,sociolex
vzdělaný,NA,NA,vzdělaný,educated,m,NA,cz,words,adjective,word_2534,sociolex
vzdorovitá,NA,NA,vzdorovitá,defiant,f,NA,cz,words,adjective,word_2535,sociolex
vzdorovitý,NA,NA,vzdorovitý,defiant,m,NA,cz,words,adjective,word_2536,sociolex
vzít,NA,NA,vzít,to take,NA,NA,cz,words,verb,word_2538,sociolex
vznikat,NA,NA,vznikat,to arise,NA,NA,cz,words,verb,word_2539,sociolex
vzpomínat,NA,NA,vzpomínat,to remember,NA,NA,cz,words,verb,word_2540,sociolex
zabít,NA,NA,zabít,to kill,NA,NA,cz,words,verb,word_2545,sociolex
zabránit,NA,NA,zabránit,to prevent,NA,NA,cz,words,verb,word_2546,sociolex
zachránit,NA,NA,zachránit,to save,NA,NA,cz,words,verb,word_2550,sociolex
začít,NA,NA,začít,to start,NA,NA,cz,words,verb,word_2551,sociolex
žádat,NA,NA,žádat,to ask,NA,NA,cz,words,verb,word_2553,sociolex
zadní,NA,NA,zadní,rear,a,NA,cz,words,adjective,word_2555,sociolex
zahradničit,NA,NA,zahradničit,to garden,NA,NA,cz,words,verb,word_2558,sociolex
zajímavá,NA,NA,zajímavá,interesting,f,NA,cz,words,adjective,word_2560,sociolex
zajímavý,NA,NA,zajímavý,interesting,m,NA,cz,words,adjective,word_2561,sociolex
zajišťovat,NA,NA,zajišťovat,to secure,NA,NA,cz,words,verb,word_2562,sociolex
zamilovaná,NA,NA,zamilovaná,smitten,f,NA,cz,words,adjective,word_2565,sociolex
zamilovaný,NA,NA,zamilovaný,smitten,m,NA,cz,words,adjective,word_2566,sociolex
zanedbaná,NA,NA,zanedbaná,neglected,f,NA,cz,words,adjective,word_2567,sociolex
zanedbaný,NA,NA,zanedbaný,neglected,m,NA,cz,words,adjective,word_2568,sociolex
zaplatit,NA,NA,zaplatit,to pay,NA,NA,cz,words,verb,word_2571,sociolex
zapomenout,NA,NA,zapomenout,to forget,NA,NA,cz,words,verb,word_2572,sociolex
žárlivá,NA,NA,žárlivá,jealous,f,NA,cz,words,adjective,word_2573,sociolex
žárlivý,NA,NA,žárlivý,jealous,m,NA,cz,words,adjective,word_2574,sociolex
zarostlá,NA,NA,zarostlá,overgrown,f,NA,cz,words,adjective,word_2575,sociolex
zarostlý,NA,NA,zarostlý,overgrown,m,NA,cz,words,adjective,word_2576,sociolex
zásadová,NA,NA,zásadová,principled,f,NA,cz,words,adjective,word_2577,sociolex
zásadový,NA,NA,zásadový,principled,m,NA,cz,words,adjective,word_2578,sociolex
zasnoubit se,NA,NA,zasnoubit se,to get engaged,NA,NA,cz,words,verb,word_2579,sociolex
zasraná,NA,NA,zasraná,fucking (adjective),f,NA,cz,words,adjective,word_2580,sociolex
zasraný,NA,NA,zasraný,fucking (adjective),m,NA,cz,words,adjective,word_2581,sociolex
zastaralá,NA,NA,zastaralá,obsolete,f,NA,cz,words,adjective,word_2582,sociolex
zastaralý,NA,NA,zastaralý,obsolete,m,NA,cz,words,adjective,word_2583,sociolex
závislá,NA,NA,závislá,addicted,f,NA,cz,words,adjective,word_2588,sociolex
závislý,NA,NA,závislý,addicted,m,NA,cz,words,adjective,word_2589,sociolex
závistivá,NA,NA,závistivá,envious,f,NA,cz,words,adjective,word_2590,sociolex
závistivý,NA,NA,závistivý,envious,m,NA,cz,words,adjective,word_2591,sociolex
zavolat,NA,NA,zavolat,to call,NA,NA,cz,words,verb,word_2592,sociolex
zavřít,NA,NA,zavřít,to close,NA,NA,cz,words,verb,word_2593,sociolex
zažít,NA,NA,zažít,to experience,NA,NA,cz,words,verb,word_2594,sociolex
zbabělá,NA,NA,zbabělá,cowardly,f,NA,cz,words,adjective,word_2595,sociolex
zbabělý,NA,NA,zbabělý,cowardly,m,NA,cz,words,adjective,word_2596,sociolex
zbožná,NA,NA,zbožná,devout,f,NA,cz,words,adjective,word_2597,sociolex
zbožný,NA,NA,zbožný,devout,m,NA,cz,words,adjective,word_2598,sociolex
zdravá,NA,NA,zdravá,healthy,f,NA,cz,words,adjective,word_2600,sociolex
zdravý,NA,NA,zdravý,healthy,m,NA,cz,words,adjective,word_2604,sociolex
zdvořilá,NA,NA,zdvořilá,polite,f,NA,cz,words,adjective,word_2605,sociolex
zdvořilý,NA,NA,zdvořilý,polite,m,NA,cz,words,adjective,word_2606,sociolex
žebrat,NA,NA,žebrat,to beg,NA,NA,cz,words,verb,word_2607,sociolex
