item,image,multiple,word_czech,word_english,semantic_category,grammatical_gender,animacy,language,version,pos,item_ID,role_noun,animal_person,source,pos_category
PICTURE_208,PICTURE_208,1,mikrofon,microphone,music,m,i,cz,gray,noun,image_83,0,0,multipic,NA
PICTURE_253,PICTURE_253,1,sbor,choir,music,m,i,cz,gray,noun,image_118,0,0,multipic,NA
PICTURE_278,PICTURE_278,1,buben,drum,music,m,i,cz,gray,noun,image_136,0,0,multipic,NA
PICTURE_357,PICTURE_357,1,kytara,guitar,music,f,i,cz,gray,noun,image_193,0,0,multipic,NA
PICTURE_425,PICTURE_425,1,dudy,bagpipes,music,!,i,cz,gray,noun,image_240,0,0,multipic,NA
PICTURE_566,PICTURE_566,1,housle,violin,music,!,i,cz,gray,noun,image_344,0,0,multipic,NA
PICTURE_605,PICTURE_605,1,harfa,harp,music,f,i,cz,gray,noun,image_375,0,0,multipic,NA
PICTURE_626,PICTURE_626,1,klavír,piano,music,m,i,cz,gray,noun,image_393,0,0,multipic,NA
PICTURE_070,PICTURE_070,1,orchestr,orchestra,music,m,i,cz,gray,noun,image_446,0,0,multipic,NA
PICTURE_717,PICTURE_717,1,harmonika,accordion,music,f,i,cz,gray,noun,image_457,0,0,multipic,NA
jezero,PICTURE_113,1,jezero,lake,nature,n,i,cz,words,noun,image_14,0,0,multipic,NA
oheň,PICTURE_116,1,oheň,fire,nature,m,i,cz,words,noun,image_17,0,0,multipic,NA
slunečnice,PICTURE_141,1,slunečnice,sunflower,nature,f,i,cz,words,noun,image_35,0,0,multipic,NA
louže,PICTURE_150,1,louže,puddle,nature,f,i,cz,words,noun,image_42,0,0,multipic,NA
muchomůrka,PICTURE_177,1,muchomůrka,mushroom,nature,f,i,cz,words,noun,image_62,0,0,multipic,NA
déšť,PICTURE_190,1,déšť,rain,nature,m,i,cz,words,noun,image_71,0,0,multipic,NA
žalud,PICTURE_228,1,žalud,acorn,nature,m,i,cz,words,noun,image_97,0,0,multipic,NA
kořeny,PICTURE_245,1,kořeny,roots (tree),nature,!,i,cz,words,noun,image_112,0,0,multipic,NA
les,PICTURE_288,1,les,forest,nature,m,i,cz,words,noun,image_143,0,0,multipic,NA
květ,PICTURE_312,1,květ,flower,nature,m,i,cz,words,noun,image_162,0,0,multipic,NA
list,PICTURE_318,1,list,leaf,nature,m,i,cz,words,noun,image_167,0,0,multipic,NA
noc,PICTURE_342,1,noc,night,nature,f,i,cz,words,noun,image_183,0,0,multipic,NA
sníh,PICTURE_390,1,sníh,snow,nature,m,i,cz,words,noun,image_216,0,0,multipic,NA
hora,PICTURE_407,1,hora,mountain,nature,f,i,cz,words,noun,image_226,0,0,multipic,NA
sopka,PICTURE_439,1,sopka,volcano,nature,f,i,cz,words,noun,image_249,0,0,multipic,NA
hvězda,PICTURE_447,1,hvězda,star,nature,f,i,cz,words,noun,image_253,0,0,multipic,NA
poušť,PICTURE_047,1,poušť,desert (location),nature,f,i,cz,words,noun,image_272,0,0,multipic,NA
růže,PICTURE_480,1,růže,rose,nature,f,i,cz,words,noun,image_280,0,0,multipic,NA
slunce,PICTURE_488,1,slunce,sun,nature,n,i,cz,words,noun,image_284,0,0,multipic,NA
blesk,PICTURE_506,1,blesk,lightning,nature,m,i,cz,words,noun,image_298,0,0,multipic,NA
větev,PICTURE_536,1,větev,branch,nature,f,i,cz,words,noun,image_319,0,0,multipic,NA
ledovec,PICTURE_577,1,ledovec,iceberg,nature,m,i,cz,words,noun,image_354,0,0,multipic,NA
mrak,PICTURE_599,1,mrak,cloud,nature,m,i,cz,words,noun,image_371,0,0,multipic,NA
květina,PICTURE_611,1,květina,plant,nature,f,i,cz,words,noun,image_382,0,0,multipic,NA
kaktus,PICTURE_640,1,kaktus,cactus,nature,m,i,cz,words,noun,image_402,0,0,multipic,NA
strom,PICTURE_693,1,strom,tree,nature,m,i,cz,words,noun,image_440,0,0,multipic,NA
vlna,PICTURE_073,1,vlna,wave (water),nature,f,i,cz,words,noun,image_465,0,0,multipic,NA
řeka,PICTURE_086,1,řeka,river,nature,f,i,cz,words,noun,image_490,0,0,multipic,NA
měsíc,PICTURE_090,1,měsíc,moon,nature,m,i,cz,words,noun,image_494,0,0,multipic,NA
PICTURE_113,PICTURE_113,1,jezero,lake,nature,n,i,cz,colour,noun,image_14,0,0,multipic,NA
PICTURE_116,PICTURE_116,1,oheň,fire,nature,m,i,cz,colour,noun,image_17,0,0,multipic,NA
PICTURE_141,PICTURE_141,1,slunečnice,sunflower,nature,f,i,cz,colour,noun,image_35,0,0,multipic,NA
PICTURE_150,PICTURE_150,1,louže,puddle,nature,f,i,cz,colour,noun,image_42,0,0,multipic,NA
PICTURE_177,PICTURE_177,1,muchomůrka,mushroom,nature,f,i,cz,colour,noun,image_62,0,0,multipic,NA
PICTURE_190,PICTURE_190,1,déšť,rain,nature,m,i,cz,colour,noun,image_71,0,0,multipic,NA
PICTURE_228,PICTURE_228,1,žalud,acorn,nature,m,i,cz,colour,noun,image_97,0,0,multipic,NA
PICTURE_245,PICTURE_245,1,kořeny,roots (tree),nature,!,i,cz,colour,noun,image_112,0,0,multipic,NA
PICTURE_288,PICTURE_288,1,les,forest,nature,m,i,cz,colour,noun,image_143,0,0,multipic,NA
PICTURE_312,PICTURE_312,1,květ,flower,nature,m,i,cz,colour,noun,image_162,0,0,multipic,NA
PICTURE_318,PICTURE_318,1,list,leaf,nature,m,i,cz,colour,noun,image_167,0,0,multipic,NA
PICTURE_342,PICTURE_342,1,noc,night,nature,f,i,cz,colour,noun,image_183,0,0,multipic,NA
PICTURE_390,PICTURE_390,1,sníh,snow,nature,m,i,cz,colour,noun,image_216,0,0,multipic,NA
PICTURE_407,PICTURE_407,1,hora,mountain,nature,f,i,cz,colour,noun,image_226,0,0,multipic,NA
PICTURE_439,PICTURE_439,1,sopka,volcano,nature,f,i,cz,colour,noun,image_249,0,0,multipic,NA
PICTURE_447,PICTURE_447,1,hvězda,star,nature,f,i,cz,colour,noun,image_253,0,0,multipic,NA
PICTURE_047,PICTURE_047,1,poušť,desert (location),nature,f,i,cz,colour,noun,image_272,0,0,multipic,NA
PICTURE_480,PICTURE_480,1,růže,rose,nature,f,i,cz,colour,noun,image_280,0,0,multipic,NA
PICTURE_488,PICTURE_488,1,slunce,sun,nature,n,i,cz,colour,noun,image_284,0,0,multipic,NA
PICTURE_506,PICTURE_506,1,blesk,lightning,nature,m,i,cz,colour,noun,image_298,0,0,multipic,NA
PICTURE_536,PICTURE_536,1,větev,branch,nature,f,i,cz,colour,noun,image_319,0,0,multipic,NA
PICTURE_577,PICTURE_577,1,ledovec,iceberg,nature,m,i,cz,colour,noun,image_354,0,0,multipic,NA
PICTURE_599,PICTURE_599,1,mrak,cloud,nature,m,i,cz,colour,noun,image_371,0,0,multipic,NA
PICTURE_611,PICTURE_611,1,květina,plant,nature,f,i,cz,colour,noun,image_382,0,0,multipic,NA
PICTURE_640,PICTURE_640,1,kaktus,cactus,nature,m,i,cz,colour,noun,image_402,0,0,multipic,NA
PICTURE_693,PICTURE_693,1,strom,tree,nature,m,i,cz,colour,noun,image_440,0,0,multipic,NA
PICTURE_073,PICTURE_073,1,vlna,wave (water),nature,f,i,cz,colour,noun,image_465,0,0,multipic,NA
PICTURE_086,PICTURE_086,1,řeka,river,nature,f,i,cz,colour,noun,image_490,0,0,multipic,NA
PICTURE_090,PICTURE_090,1,měsíc,moon,nature,m,i,cz,colour,noun,image_494,0,0,multipic,NA
PICTURE_113,PICTURE_113,1,jezero,lake,nature,n,i,cz,gray,noun,image_14,0,0,multipic,NA
PICTURE_116,PICTURE_116,1,oheň,fire,nature,m,i,cz,gray,noun,image_17,0,0,multipic,NA
PICTURE_141,PICTURE_141,1,slunečnice,sunflower,nature,f,i,cz,gray,noun,image_35,0,0,multipic,NA
PICTURE_150,PICTURE_150,1,louže,puddle,nature,f,i,cz,gray,noun,image_42,0,0,multipic,NA
PICTURE_177,PICTURE_177,1,muchomůrka,mushroom,nature,f,i,cz,gray,noun,image_62,0,0,multipic,NA
PICTURE_190,PICTURE_190,1,déšť,rain,nature,m,i,cz,gray,noun,image_71,0,0,multipic,NA
PICTURE_228,PICTURE_228,1,žalud,acorn,nature,m,i,cz,gray,noun,image_97,0,0,multipic,NA
PICTURE_245,PICTURE_245,1,kořeny,roots (tree),nature,!,i,cz,gray,noun,image_112,0,0,multipic,NA
PICTURE_288,PICTURE_288,1,les,forest,nature,m,i,cz,gray,noun,image_143,0,0,multipic,NA
PICTURE_312,PICTURE_312,1,květ,flower,nature,m,i,cz,gray,noun,image_162,0,0,multipic,NA
PICTURE_318,PICTURE_318,1,list,leaf,nature,m,i,cz,gray,noun,image_167,0,0,multipic,NA
PICTURE_342,PICTURE_342,1,noc,night,nature,f,i,cz,gray,noun,image_183,0,0,multipic,NA
PICTURE_390,PICTURE_390,1,sníh,snow,nature,m,i,cz,gray,noun,image_216,0,0,multipic,NA
PICTURE_407,PICTURE_407,1,hora,mountain,nature,f,i,cz,gray,noun,image_226,0,0,multipic,NA
PICTURE_439,PICTURE_439,1,sopka,volcano,nature,f,i,cz,gray,noun,image_249,0,0,multipic,NA
PICTURE_447,PICTURE_447,1,hvězda,star,nature,f,i,cz,gray,noun,image_253,0,0,multipic,NA
PICTURE_047,PICTURE_047,1,poušť,desert (location),nature,f,i,cz,gray,noun,image_272,0,0,multipic,NA
PICTURE_480,PICTURE_480,1,růže,rose,nature,f,i,cz,gray,noun,image_280,0,0,multipic,NA
PICTURE_488,PICTURE_488,1,slunce,sun,nature,n,i,cz,gray,noun,image_284,0,0,multipic,NA
PICTURE_506,PICTURE_506,1,blesk,lightning,nature,m,i,cz,gray,noun,image_298,0,0,multipic,NA
PICTURE_536,PICTURE_536,1,větev,branch,nature,f,i,cz,gray,noun,image_319,0,0,multipic,NA
PICTURE_577,PICTURE_577,1,ledovec,iceberg,nature,m,i,cz,gray,noun,image_354,0,0,multipic,NA
PICTURE_599,PICTURE_599,1,mrak,cloud,nature,m,i,cz,gray,noun,image_371,0,0,multipic,NA
PICTURE_611,PICTURE_611,1,květina,plant,nature,f,i,cz,gray,noun,image_382,0,0,multipic,NA
PICTURE_640,PICTURE_640,1,kaktus,cactus,nature,m,i,cz,gray,noun,image_402,0,0,multipic,NA
PICTURE_693,PICTURE_693,1,strom,tree,nature,m,i,cz,gray,noun,image_440,0,0,multipic,NA
PICTURE_073,PICTURE_073,1,vlna,wave (water),nature,f,i,cz,gray,noun,image_465,0,0,multipic,NA
PICTURE_086,PICTURE_086,1,řeka,river,nature,f,i,cz,gray,noun,image_490,0,0,multipic,NA
PICTURE_090,PICTURE_090,1,měsíc,moon,nature,m,i,cz,gray,noun,image_494,0,0,multipic,NA
bludiště,PICTURE_121,1,bludiště,maze,other,n,i,cz,words,noun,image_21,0,0,multipic,NA
panenka,PICTURE_128,1,panenka,doll,other,f,i,cz,words,noun,image_27,0,0,multipic,NA
cigareta,PICTURE_153,1,cigareta,cigarette,other,f,i,cz,words,noun,image_44,0,0,multipic,NA
silnice,PICTURE_164,1,silnice,road,other,f,i,cz,words,noun,image_53,0,0,multipic,NA
trojúhelník,PICTURE_181,1,trojúhelník,triangle,other,m,i,cz,words,noun,image_64,0,0,multipic,NA
plena,PICTURE_218,1,plena,nappy,other,f,i,cz,words,noun,image_89,0,0,multipic,NA
dudlík,PICTURE_221,1,dudlík,dummy,other,m,i,cz,words,noun,image_91,0,0,multipic,NA
puzzle,PICTURE_238,1,puzzle,puzzle,other,n,i,cz,words,noun,image_105,0,0,multipic,NA
šipka,PICTURE_270,1,šipka,arrow (shape),other,f,i,cz,words,noun,image_131,0,0,multipic,NA
křídlo,PICTURE_307,1,křídlo,wing (bird),other,n,i,cz,words,noun,image_157,0,0,multipic,NA
obálka,PICTURE_310,1,obálka,envelope,other,f,i,cz,words,noun,image_160,0,0,multipic,NA
parfém,PICTURE_314,1,parfém,perfume,other,m,i,cz,words,noun,image_164,0,0,multipic,NA
dárek,PICTURE_338,1,dárek,present (gift),other,m,i,cz,words,noun,image_180,0,0,multipic,NA
bible,PICTURE_350,1,bible,bible,other,f,i,cz,words,noun,image_189,0,0,multipic,NA
mince,PICTURE_383,1,mince,coin,other,f,i,cz,words,noun,image_211,0,0,multipic,NA
špunt,PICTURE_409,1,špunt,cork,other,m,i,cz,words,noun,image_228,0,0,multipic,NA
tetování,PICTURE_413,1,tetování,tattoo,other,n,i,cz,words,noun,image_232,0,0,multipic,NA
trůn,PICTURE_420,1,trůn,throne,other,m,i,cz,words,noun,image_237,0,0,multipic,NA
lavička,PICTURE_449,1,lavička,bench,other,f,i,cz,words,noun,image_255,0,0,multipic,NA
olej,PICTURE_456,1,olej,oil,other,m,i,cz,words,noun,image_261,0,0,multipic,NA
obdélník,PICTURE_463,1,obdélník,rectangle,other,m,i,cz,words,noun,image_267,0,0,multipic,NA
čtverec,PICTURE_472,1,čtverec,square,other,m,i,cz,words,noun,image_273,0,0,multipic,NA
kruh,PICTURE_496,1,kruh,circle,other,m,i,cz,words,noun,image_289,0,0,multipic,NA
rakev,PICTURE_497,1,rakev,coffin,other,f,i,cz,words,noun,image_290,0,0,multipic,NA
kniha,PICTURE_505,1,kniha,book,other,f,i,cz,words,noun,image_297,0,0,multipic,NA
otisk prstu,PICTURE_537,1,otisk prstu,fingerprint,other,m,i,cz,words,noun,image_320,0,0,multipic,NA
stín,PICTURE_055,1,stín,shadow,other,m,i,cz,words,noun,image_329,0,0,multipic,NA
loutka,PICTURE_554,1,loutka,puppet,other,f,i,cz,words,noun,image_332,0,0,multipic,NA
snídaně,PICTURE_555,1,snídaně,breakfast,other,f,i,cz,words,noun,image_333,0,0,multipic,NA
známka,PICTURE_057,1,známka,stamp (postage),other,f,i,cz,words,noun,image_347,0,0,multipic,NA
zobák,PICTURE_575,1,zobák,beak,other,m,i,cz,words,noun,image_352,0,0,multipic,NA
ručník,PICTURE_591,1,ručník,towel,other,m,i,cz,words,noun,image_365,0,0,multipic,NA
krychle,PICTURE_595,1,krychle,cube,other,f,i,cz,words,noun,image_369,0,0,multipic,NA
penál,PICTURE_609,1,penál,pencil case,other,m,i,cz,words,noun,image_379,0,0,multipic,NA
noviny,PICTURE_061,1,noviny,newspaper,other,!,i,cz,words,noun,image_380,0,0,multipic,NA
sloup,PICTURE_663,1,sloup,pillar,other,m,i,cz,words,noun,image_417,0,0,multipic,NA
objetí,PICTURE_694,1,objetí,hug,other,n,i,cz,words,noun,image_441,0,0,multipic,NA
strašák,PICTURE_743,1,strašák,scarecrow,other,m,i,cz,words,noun,image_474,0,0,multipic,NA
balónek,PICTURE_075,1,balónek,balloon,other,m,i,cz,words,noun,image_478,0,0,multipic,NA
diamant,PICTURE_085,1,diamant,diamond,other,m,i,cz,words,noun,image_489,0,0,multipic,NA
pírko,PICTURE_097,1,pírko,feather,other,n,i,cz,words,noun,image_498,0,0,multipic,NA
PICTURE_121,PICTURE_121,1,bludiště,maze,other,n,i,cz,colour,noun,image_21,0,0,multipic,NA
PICTURE_124,PICTURE_124,1,roh,corner,other,m,i,cz,colour,noun,image_23,0,0,multipic,NA
PICTURE_128,PICTURE_128,1,panenka,doll,other,f,i,cz,colour,noun,image_27,0,0,multipic,NA
PICTURE_153,PICTURE_153,1,cigareta,cigarette,other,f,i,cz,colour,noun,image_44,0,0,multipic,NA
PICTURE_164,PICTURE_164,1,silnice,road,other,f,i,cz,colour,noun,image_53,0,0,multipic,NA
PICTURE_181,PICTURE_181,1,trojúhelník,triangle,other,m,i,cz,colour,noun,image_64,0,0,multipic,NA
PICTURE_218,PICTURE_218,1,plena,nappy,other,f,i,cz,colour,noun,image_89,0,0,multipic,NA
PICTURE_221,PICTURE_221,1,dudlík,dummy,other,m,i,cz,colour,noun,image_91,0,0,multipic,NA
PICTURE_023,PICTURE_023,1,kolo,ferris wheel,other,n,i,cz,colour,noun,image_98,0,0,multipic,NA
PICTURE_238,PICTURE_238,1,puzzle,puzzle,other,n,i,cz,colour,noun,image_105,0,0,multipic,NA
PICTURE_270,PICTURE_270,1,šipka,arrow (shape),other,f,i,cz,colour,noun,image_131,0,0,multipic,NA
PICTURE_307,PICTURE_307,1,křídlo,wing (bird),other,n,i,cz,colour,noun,image_157,0,0,multipic,NA
PICTURE_310,PICTURE_310,1,obálka,envelope,other,f,i,cz,colour,noun,image_160,0,0,multipic,NA
PICTURE_314,PICTURE_314,1,parfém,perfume,other,m,i,cz,colour,noun,image_164,0,0,multipic,NA
PICTURE_338,PICTURE_338,1,dárek,present (gift),other,m,i,cz,colour,noun,image_180,0,0,multipic,NA
PICTURE_350,PICTURE_350,1,bible,bible,other,f,i,cz,colour,noun,image_189,0,0,multipic,NA
PICTURE_383,PICTURE_383,1,mince,coin,other,f,i,cz,colour,noun,image_211,0,0,multipic,NA
PICTURE_409,PICTURE_409,1,špunt,cork,other,m,i,cz,colour,noun,image_228,0,0,multipic,NA
PICTURE_413,PICTURE_413,1,tetování,tattoo,other,n,i,cz,colour,noun,image_232,0,0,multipic,NA
PICTURE_414,PICTURE_414,1,lampa,lamp post,other,f,i,cz,colour,noun,image_233,0,0,multipic,NA
PICTURE_420,PICTURE_420,1,trůn,throne,other,m,i,cz,colour,noun,image_237,0,0,multipic,NA
PICTURE_449,PICTURE_449,1,lavička,bench,other,f,i,cz,colour,noun,image_255,0,0,multipic,NA
PICTURE_456,PICTURE_456,1,olej,oil,other,m,i,cz,colour,noun,image_261,0,0,multipic,NA
PICTURE_463,PICTURE_463,1,obdélník,rectangle,other,m,i,cz,colour,noun,image_267,0,0,multipic,NA
PICTURE_472,PICTURE_472,1,čtverec,square,other,m,i,cz,colour,noun,image_273,0,0,multipic,NA
PICTURE_496,PICTURE_496,1,kruh,circle,other,m,i,cz,colour,noun,image_289,0,0,multipic,NA
PICTURE_497,PICTURE_497,1,rakev,coffin,other,f,i,cz,colour,noun,image_290,0,0,multipic,NA
PICTURE_505,PICTURE_505,1,kniha,book,other,f,i,cz,colour,noun,image_297,0,0,multipic,NA
PICTURE_537,PICTURE_537,1,otisk prstu,fingerprint,other,m,i,cz,colour,noun,image_320,0,0,multipic,NA
PICTURE_055,PICTURE_055,1,stín,shadow,other,m,i,cz,colour,noun,image_329,0,0,multipic,NA
PICTURE_554,PICTURE_554,1,loutka,puppet,other,f,i,cz,colour,noun,image_332,0,0,multipic,NA
PICTURE_555,PICTURE_555,1,snídaně,breakfast,other,f,i,cz,colour,noun,image_333,0,0,multipic,NA
PICTURE_057,PICTURE_057,1,známka,stamp (postage),other,f,i,cz,colour,noun,image_347,0,0,multipic,NA
PICTURE_575,PICTURE_575,1,zobák,beak,other,m,i,cz,colour,noun,image_352,0,0,multipic,NA
PICTURE_591,PICTURE_591,1,ručník,towel,other,m,i,cz,colour,noun,image_365,0,0,multipic,NA
PICTURE_595,PICTURE_595,1,krychle,cube,other,f,i,cz,colour,noun,image_369,0,0,multipic,NA
PICTURE_609,PICTURE_609,1,penál,pencil case,other,m,i,cz,colour,noun,image_379,0,0,multipic,NA
PICTURE_061,PICTURE_061,1,noviny,newspaper,other,!,i,cz,colour,noun,image_380,0,0,multipic,NA
PICTURE_663,PICTURE_663,1,sloup,pillar,other,m,i,cz,colour,noun,image_417,0,0,multipic,NA
PICTURE_694,PICTURE_694,1,objetí,hug,other,n,i,cz,colour,noun,image_441,0,0,multipic,NA
PICTURE_720,PICTURE_720,1,drak,kite (toy),other,m,i,cz,colour,noun,image_460,0,0,multipic,NA
PICTURE_743,PICTURE_743,1,strašák,scarecrow,other,m,i,cz,colour,noun,image_474,0,0,multipic,NA
PICTURE_075,PICTURE_075,1,balónek,balloon,other,m,i,cz,colour,noun,image_478,0,0,multipic,NA
PICTURE_085,PICTURE_085,1,diamant,diamond,other,m,i,cz,colour,noun,image_489,0,0,multipic,NA
PICTURE_097,PICTURE_097,1,pírko,feather,other,n,i,cz,colour,noun,image_498,0,0,multipic,NA
PICTURE_121,PICTURE_121,1,bludiště,maze,other,n,i,cz,gray,noun,image_21,0,0,multipic,NA
PICTURE_124,PICTURE_124,1,roh,corner,other,m,i,cz,gray,noun,image_23,0,0,multipic,NA
PICTURE_128,PICTURE_128,1,panenka,doll,other,f,i,cz,gray,noun,image_27,0,0,multipic,NA
PICTURE_153,PICTURE_153,1,cigareta,cigarette,other,f,i,cz,gray,noun,image_44,0,0,multipic,NA
PICTURE_164,PICTURE_164,1,silnice,road,other,f,i,cz,gray,noun,image_53,0,0,multipic,NA
PICTURE_181,PICTURE_181,1,trojúhelník,triangle,other,m,i,cz,gray,noun,image_64,0,0,multipic,NA
PICTURE_218,PICTURE_218,1,plena,nappy,other,f,i,cz,gray,noun,image_89,0,0,multipic,NA
PICTURE_221,PICTURE_221,1,dudlík,dummy,other,m,i,cz,gray,noun,image_91,0,0,multipic,NA
PICTURE_023,PICTURE_023,1,kolo,ferris wheel,other,n,i,cz,gray,noun,image_98,0,0,multipic,NA
PICTURE_238,PICTURE_238,1,puzzle,puzzle,other,n,i,cz,gray,noun,image_105,0,0,multipic,NA
PICTURE_270,PICTURE_270,1,šipka,arrow (shape),other,f,i,cz,gray,noun,image_131,0,0,multipic,NA
PICTURE_307,PICTURE_307,1,křídlo,wing (bird),other,n,i,cz,gray,noun,image_157,0,0,multipic,NA
PICTURE_310,PICTURE_310,1,obálka,envelope,other,f,i,cz,gray,noun,image_160,0,0,multipic,NA
PICTURE_314,PICTURE_314,1,parfém,perfume,other,m,i,cz,gray,noun,image_164,0,0,multipic,NA
PICTURE_338,PICTURE_338,1,dárek,present (gift),other,m,i,cz,gray,noun,image_180,0,0,multipic,NA
PICTURE_350,PICTURE_350,1,bible,bible,other,f,i,cz,gray,noun,image_189,0,0,multipic,NA
PICTURE_383,PICTURE_383,1,mince,coin,other,f,i,cz,gray,noun,image_211,0,0,multipic,NA
PICTURE_409,PICTURE_409,1,špunt,cork,other,m,i,cz,gray,noun,image_228,0,0,multipic,NA
PICTURE_413,PICTURE_413,1,tetování,tattoo,other,n,i,cz,gray,noun,image_232,0,0,multipic,NA
PICTURE_414,PICTURE_414,1,lampa,lamp post,other,f,i,cz,gray,noun,image_233,0,0,multipic,NA
PICTURE_420,PICTURE_420,1,trůn,throne,other,m,i,cz,gray,noun,image_237,0,0,multipic,NA
PICTURE_449,PICTURE_449,1,lavička,bench,other,f,i,cz,gray,noun,image_255,0,0,multipic,NA
PICTURE_456,PICTURE_456,1,olej,oil,other,m,i,cz,gray,noun,image_261,0,0,multipic,NA
PICTURE_463,PICTURE_463,1,obdélník,rectangle,other,m,i,cz,gray,noun,image_267,0,0,multipic,NA
PICTURE_472,PICTURE_472,1,čtverec,square,other,m,i,cz,gray,noun,image_273,0,0,multipic,NA
PICTURE_496,PICTURE_496,1,kruh,circle,other,m,i,cz,gray,noun,image_289,0,0,multipic,NA
PICTURE_497,PICTURE_497,1,rakev,coffin,other,f,i,cz,gray,noun,image_290,0,0,multipic,NA
PICTURE_505,PICTURE_505,1,kniha,book,other,f,i,cz,gray,noun,image_297,0,0,multipic,NA
PICTURE_537,PICTURE_537,1,otisk prstu,fingerprint,other,m,i,cz,gray,noun,image_320,0,0,multipic,NA
PICTURE_055,PICTURE_055,1,stín,shadow,other,m,i,cz,gray,noun,image_329,0,0,multipic,NA
PICTURE_554,PICTURE_554,1,loutka,puppet,other,f,i,cz,gray,noun,image_332,0,0,multipic,NA
PICTURE_555,PICTURE_555,1,snídaně,breakfast,other,f,i,cz,gray,noun,image_333,0,0,multipic,NA
PICTURE_057,PICTURE_057,1,známka,stamp (postage),other,f,i,cz,gray,noun,image_347,0,0,multipic,NA
PICTURE_575,PICTURE_575,1,zobák,beak,other,m,i,cz,gray,noun,image_352,0,0,multipic,NA
PICTURE_591,PICTURE_591,1,ručník,towel,other,m,i,cz,gray,noun,image_365,0,0,multipic,NA
PICTURE_595,PICTURE_595,1,krychle,cube,other,f,i,cz,gray,noun,image_369,0,0,multipic,NA
PICTURE_609,PICTURE_609,1,penál,pencil case,other,m,i,cz,gray,noun,image_379,0,0,multipic,NA
PICTURE_061,PICTURE_061,1,noviny,newspaper,other,!,i,cz,gray,noun,image_380,0,0,multipic,NA
PICTURE_663,PICTURE_663,1,sloup,pillar,other,m,i,cz,gray,noun,image_417,0,0,multipic,NA
PICTURE_694,PICTURE_694,1,objetí,hug,other,n,i,cz,gray,noun,image_441,0,0,multipic,NA
PICTURE_720,PICTURE_720,1,drak,kite (toy),other,m,i,cz,gray,noun,image_460,0,0,multipic,NA
PICTURE_743,PICTURE_743,1,strašák,scarecrow,other,m,i,cz,gray,noun,image_474,0,0,multipic,NA
PICTURE_075,PICTURE_075,1,balónek,balloon,other,m,i,cz,gray,noun,image_478,0,0,multipic,NA
PICTURE_085,PICTURE_085,1,diamant,diamond,other,m,i,cz,gray,noun,image_489,0,0,multipic,NA
PICTURE_097,PICTURE_097,1,pírko,feather,other,n,i,cz,gray,noun,image_498,0,0,multipic,NA
mořská panna,PICTURE_012,1,mořská panna,mermaid (female),person,f,a,cz,words,noun,image_20,1,1,multipic,NA
zpěvák,PICTURE_131,1,zpěvák,singer (male),person,m,a,cz,words,noun,image_29,1,1,multipic,NA
duch,PICTURE_139,1,duch,ghost (male),person,m,a,cz,words,noun,image_32,1,1,multipic,NA
lovec,PICTURE_016,1,lovec,hunter (male),person,m,a,cz,words,noun,image_49,1,1,multipic,NA
čert,PICTURE_017,1,čert,devil (male),person,m,a,cz,words,noun,image_57,1,1,multipic,NA
malíř,PICTURE_175,1,malíř,artist (male),person,m,a,cz,words,noun,image_61,1,1,multipic,NA
čarodějnice,PICTURE_184,1,čarodějnice,witch (female),person,f,a,cz,words,noun,image_65,1,1,multipic,NA
boxer,PICTURE_021,1,boxer,boxer (person) (male),person,m,a,cz,words,noun,image_85,1,1,multipic,NA
žena,PICTURE_239,1,žena,woman (female),person,f,a,cz,words,noun,image_106,1,1,multipic,NA
pošťák,PICTURE_242,1,pošťák,postman (male),person,m,a,cz,words,noun,image_110,1,1,multipic,NA
zubař,PICTURE_246,1,zubař,dentist (male),person,m,a,cz,words,noun,image_113,1,1,multipic,NA
řezník,PICTURE_254,1,řezník,butcher (person) (male),person,m,a,cz,words,noun,image_119,1,1,multipic,NA
pirát,PICTURE_265,1,pirát,pirate (male),person,m,a,cz,words,noun,image_126,1,1,multipic,NA
kovboj,PICTURE_029,1,kovboj,cowboy (male),person,m,a,cz,words,noun,image_145,1,1,multipic,NA
instalatér,PICTURE_294,1,instalatér,plumber (male),person,m,a,cz,words,noun,image_150,1,1,multipic,NA
mim,PICTURE_303,1,mim,mime (male),person,m,a,cz,words,noun,image_156,1,1,multipic,NA
kadeřník,PICTURE_313,1,kadeřník,barber (male),person,m,a,cz,words,noun,image_163,1,1,multipic,NA
voják,PICTURE_317,1,voják,soldier (male),person,m,a,cz,words,noun,image_166,1,1,multipic,NA
příšera,PICTURE_337,1,příšera,monster (female),person,f,a,cz,words,noun,image_179,1,1,multipic,NA
sochař,PICTURE_376,1,sochař,sculptor (male),person,m,a,cz,words,noun,image_205,1,1,multipic,NA
